"Plot Title: 6"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 1156633, SEN S/N: 1156633)","Intensity, lum/ft² (LGR S/N: 1156633, SEN S/N: 1156633)","Bad Battery (LGR S/N: 1156633)","Good Battery (LGR S/N: 1156633)","Coupler Attached (LGR S/N: 1156633)","Host Connected (LGR S/N: 1156633)","Stopped (LGR S/N: 1156633)","End Of File (LGR S/N: 1156633)"
440,03/26/17 01:30:00 PM,123.071,17408.0,,,,,,
441,03/26/17 02:00:00 PM,121.338,16384.0,,,,,,
442,03/26/17 02:30:00 PM,120.848,14848.0,,,,,,
443,03/26/17 03:00:00 PM,116.330,7936.0,,,,,,
444,03/26/17 03:30:00 PM,112.690,6144.0,,,,,,
445,03/26/17 04:00:00 PM,107.683,6400.0,,,,,,
446,03/26/17 04:30:00 PM,101.484,6144.0,,,,,,
447,03/26/17 05:00:00 PM,95.207,3072.0,,,,,,
448,03/26/17 05:30:00 PM,86.459,1088.0,,,,,,
449,03/26/17 06:00:00 PM,69.622,216.0,,,,,,
450,03/26/17 06:30:00 PM,62.769,128.0,,,,,,
451,03/26/17 07:00:00 PM,58.131,34.0,,,,,,
452,03/26/17 07:30:00 PM,54.669,0.0,,,,,,
453,03/26/17 08:00:00 PM,52.925,0.0,,,,,,
454,03/26/17 08:30:00 PM,50.466,0.0,,,,,,
455,03/26/17 09:00:00 PM,48.871,0.0,,,,,,
456,03/26/17 09:30:00 PM,47.802,0.0,,,,,,
457,03/26/17 10:00:00 PM,49.050,0.0,,,,,,
458,03/26/17 10:30:00 PM,45.286,0.0,,,,,,
459,03/26/17 11:00:00 PM,44.195,0.0,,,,,,
460,03/26/17 11:30:00 PM,43.466,0.0,,,,,,
461,03/27/17 12:00:00 AM,48.160,0.0,,,,,,
462,03/27/17 12:30:00 AM,47.624,0.0,,,,,,
463,03/27/17 01:00:00 AM,48.160,0.0,,,,,,
464,03/27/17 01:30:00 AM,45.648,0.0,,,,,,
465,03/27/17 02:00:00 AM,43.648,0.0,,,,,,
466,03/27/17 02:30:00 AM,45.104,0.0,,,,,,
467,03/27/17 03:00:00 AM,46.369,0.0,,,,,,
468,03/27/17 03:30:00 AM,47.088,0.0,,,,,,
469,03/27/17 04:00:00 AM,45.648,0.0,,,,,,
470,03/27/17 04:30:00 AM,46.548,0.0,,,,,,
471,03/27/17 05:00:00 AM,45.466,0.0,,,,,,
472,03/27/17 05:30:00 AM,45.286,0.0,,,,,,
473,03/27/17 06:00:00 AM,45.286,0.0,,,,,,
474,03/27/17 06:30:00 AM,45.466,14.0,,,,,,
475,03/27/17 07:00:00 AM,45.466,200.0,,,,,,
476,03/27/17 07:30:00 AM,46.188,272.0,,,,,,
477,03/27/17 08:00:00 AM,54.842,3712.0,,,,,,
478,03/27/17 08:30:00 AM,63.455,5632.0,,,,,,
479,03/27/17 09:00:00 AM,70.308,7680.0,,,,,,
480,03/27/17 09:30:00 AM,76.876,9216.0,,,,,,
481,03/27/17 10:00:00 AM,82.508,11264.0,,,,,,
482,03/27/17 10:30:00 AM,89.938,13312.0,,,,,,
483,03/27/17 11:00:00 AM,95.590,15872.0,,,,,,
484,03/27/17 11:30:00 AM,98.307,17408.0,,,,,,
485,03/27/17 12:00:00 PM,104.333,18432.0,,,,,,
486,03/27/17 12:30:00 PM,112.467,18432.0,,,,,,
487,03/27/17 01:00:00 PM,114.265,18432.0,,,,,,
488,03/27/17 01:30:00 PM,114.949,18432.0,,,,,,
489,03/27/17 02:00:00 PM,114.492,17408.0,,,,,,
490,03/27/17 02:30:00 PM,112.467,15360.0,,,,,,
491,03/27/17 03:00:00 PM,108.108,9216.0,,,,,,
492,03/27/17 03:30:00 PM,104.333,5632.0,,,,,,
493,03/27/17 04:00:00 PM,99.687,8192.0,,,,,,
494,03/27/17 04:30:00 PM,93.304,6400.0,,,,,,
495,03/27/17 05:00:00 PM,88.466,3840.0,,,,,,
496,03/27/17 05:30:00 PM,76.703,1344.0,,,,,,
497,03/27/17 06:00:00 PM,63.626,400.0,,,,,,
498,03/27/17 06:30:00 PM,57.268,232.0,,,,,,
499,03/27/17 07:00:00 PM,53.449,41.0,,,,,,
500,03/27/17 07:30:00 PM,51.172,0.0,,,,,,
501,03/27/17 08:00:00 PM,49.759,0.0,,,,,,
502,03/27/17 08:30:00 PM,48.160,0.0,,,,,,
503,03/27/17 09:00:00 PM,47.624,0.0,,,,,,
504,03/27/17 09:30:00 PM,50.290,0.0,,,,,,
505,03/27/17 10:00:00 PM,50.113,0.0,,,,,,
506,03/27/17 10:30:00 PM,50.290,0.0,,,,,,
507,03/27/17 11:00:00 PM,49.937,0.0,,,,,,
508,03/27/17 11:30:00 PM,49.050,0.0,,,,,,
509,03/28/17 12:00:00 AM,45.104,0.0,,,,,,
510,03/28/17 12:30:00 AM,43.466,0.0,,,,,,
511,03/28/17 01:00:00 AM,43.282,0.0,,,,,,
512,03/28/17 01:30:00 AM,43.099,0.0,,,,,,
513,03/28/17 02:00:00 AM,42.548,0.0,,,,,,
514,03/28/17 02:30:00 AM,41.810,0.0,,,,,,
515,03/28/17 03:00:00 AM,41.254,0.0,,,,,,
516,03/28/17 03:30:00 AM,40.881,0.0,,,,,,
517,03/28/17 04:00:00 AM,38.440,0.0,,,,,,
518,03/28/17 04:30:00 AM,38.440,0.0,,,,,,
519,03/28/17 05:00:00 AM,38.061,0.0,,,,,,
520,03/28/17 05:30:00 AM,38.061,0.0,,,,,,
521,03/28/17 06:00:00 AM,37.297,0.0,,,,,,
522,03/28/17 06:30:00 AM,35.564,24.0,,,,,,
523,03/28/17 07:00:00 AM,36.145,144.0,,,,,,
524,03/28/17 07:30:00 AM,38.440,224.0,,,,,,
525,03/28/17 08:00:00 AM,50.819,3840.0,,,,,,
526,03/28/17 08:30:00 AM,61.569,5632.0,,,,,,
527,03/28/17 09:00:00 AM,73.062,7680.0,,,,,,
528,03/28/17 09:30:00 AM,81.797,9728.0,,,,,,
529,03/28/17 10:00:00 AM,87.186,11776.0,,,,,,
530,03/28/17 10:30:00 AM,90.124,13312.0,,,,,,
531,03/28/17 11:00:00 AM,93.873,15360.0,,,,,,
532,03/28/17 11:30:00 AM,98.503,17408.0,,,,,,
533,03/28/17 12:00:00 PM,102.900,18432.0,,,,,,
534,03/28/17 12:30:00 PM,110.919,19456.0,,,,,,
535,03/28/17 01:00:00 PM,114.492,19456.0,,,,,,
536,03/28/17 01:30:00 PM,113.137,18432.0,,,,,,
537,03/28/17 02:00:00 PM,114.039,17408.0,,,,,,
538,03/28/17 02:30:00 PM,110.264,15872.0,,,,,,
539,03/28/17 03:00:00 PM,106.205,7936.0,,,,,,
540,03/28/17 03:30:00 PM,102.493,5376.0,,,,,,
541,03/28/17 04:00:00 PM,97.916,8704.0,,,,,,
542,03/28/17 04:30:00 PM,92.174,6912.0,,,,,,
543,03/28/17 05:00:00 PM,85.554,3584.0,,,,,,
544,03/28/17 05:30:00 PM,77.400,1280.0,,,,,,
545,03/28/17 06:00:00 PM,61.741,240.0,,,,,,
546,03/28/17 06:30:00 PM,57.441,168.0,,,,,,
547,03/28/17 07:00:00 PM,55.017,53.0,,,,,,
548,03/28/17 07:30:00 PM,53.100,0.0,,,,,,
549,03/28/17 08:00:00 PM,51.172,0.0,,,,,,
550,03/28/17 08:30:00 PM,51.523,0.0,,,,,,
551,03/28/17 09:00:00 PM,50.466,0.0,,,,,,
552,03/28/17 09:30:00 PM,50.290,0.0,,,,,,
553,03/28/17 10:00:00 PM,49.759,0.0,,,,,,
554,03/28/17 10:30:00 PM,48.695,0.0,,,,,,
555,03/28/17 11:00:00 PM,49.050,0.0,,,,,,
556,03/28/17 11:30:00 PM,49.228,0.0,,,,,,
557,03/29/17 12:00:00 AM,47.802,0.0,,,,,,
558,03/29/17 12:30:00 AM,49.228,0.0,,,,,,
559,03/29/17 01:00:00 AM,49.050,0.0,,,,,,
560,03/29/17 01:30:00 AM,48.517,0.0,,,,,,
561,03/29/17 02:00:00 AM,48.695,0.0,,,,,,
562,03/29/17 02:30:00 AM,48.695,0.0,,,,,,
563,03/29/17 03:00:00 AM,47.802,0.0,,,,,,
564,03/29/17 03:30:00 AM,48.160,0.0,,,,,,
565,03/29/17 04:00:00 AM,48.339,0.0,,,,,,
566,03/29/17 04:30:00 AM,48.160,0.0,,,,,,
567,03/29/17 05:00:00 AM,47.982,0.0,,,,,,
568,03/29/17 05:30:00 AM,47.624,0.0,,,,,,
569,03/29/17 06:00:00 AM,47.446,0.0,,,,,,
570,03/29/17 06:30:00 AM,46.908,30.0,,,,,,
571,03/29/17 07:00:00 AM,46.728,152.0,,,,,,
572,03/29/17 07:30:00 AM,46.548,272.0,,,,,,
573,03/29/17 08:00:00 AM,56.923,2816.0,,,,,,
574,03/29/17 08:30:00 AM,66.879,5888.0,,,,,,
575,03/29/17 09:00:00 AM,71.683,4096.0,,,,,,
576,03/29/17 09:30:00 AM,77.225,7680.0,,,,,,
577,03/29/17 10:00:00 AM,91.612,11776.0,,,,,,
578,03/29/17 10:30:00 AM,95.783,13824.0,,,,,,
579,03/29/17 11:00:00 AM,101.685,15872.0,,,,,,
580,03/29/17 11:30:00 AM,107.046,17408.0,,,,,,
581,03/29/17 12:00:00 PM,112.023,18432.0,,,,,,
582,03/29/17 12:30:00 PM,114.949,19456.0,,,,,,
583,03/29/17 01:00:00 PM,118.206,19456.0,,,,,,
584,03/29/17 01:30:00 PM,119.637,18432.0,,,,,,
585,03/29/17 02:00:00 PM,123.321,16384.0,,,,,,
586,03/29/17 02:30:00 PM,123.071,14848.0,,,,,,
587,03/29/17 03:00:00 PM,116.562,6144.0,,,,,,
588,03/29/17 03:30:00 PM,114.721,5376.0,,,,,,
589,03/29/17 04:00:00 PM,106.624,8192.0,,,,,,
590,03/29/17 04:30:00 PM,99.885,6912.0,,,,,,
591,03/29/17 05:00:00 PM,93.493,3840.0,,,,,,
592,03/29/17 05:30:00 PM,85.194,1344.0,,,,,,
593,03/29/17 06:00:00 PM,69.964,176.0,,,,,,
594,03/29/17 06:30:00 PM,64.310,184.0,,,,,,
595,03/29/17 07:00:00 PM,60.883,48.0,,,,,,
596,03/29/17 07:30:00 PM,58.303,0.0,,,,,,
597,03/29/17 08:00:00 PM,57.096,0.0,,,,,,
598,03/29/17 08:30:00 PM,56.404,0.0,,,,,,
599,03/29/17 09:00:00 PM,53.274,0.0,,,,,,
600,03/29/17 09:30:00 PM,49.228,0.0,,,,,,
601,03/29/17 10:00:00 PM,49.404,0.0,,,,,,
602,03/29/17 10:30:00 PM,46.369,0.0,,,,,,
603,03/29/17 11:00:00 PM,45.466,0.0,,,,,,
604,03/29/17 11:30:00 PM,44.560,0.0,,,,,,
605,03/30/17 12:00:00 AM,43.099,0.0,,,,,,
606,03/30/17 12:30:00 AM,43.648,0.0,,,,,,
607,03/30/17 01:00:00 AM,46.008,0.0,,,,,,
608,03/30/17 01:30:00 AM,44.742,0.0,,,,,,
609,03/30/17 02:00:00 AM,47.624,0.0,,,,,,
610,03/30/17 02:30:00 AM,43.466,0.0,,,,,,
611,03/30/17 03:00:00 AM,43.099,0.0,,,,,,
612,03/30/17 03:30:00 AM,44.013,0.0,,,,,,
613,03/30/17 04:00:00 AM,43.648,0.0,,,,,,
614,03/30/17 04:30:00 AM,41.439,0.0,,,,,,
615,03/30/17 05:00:00 AM,41.439,0.0,,,,,,
616,03/30/17 05:30:00 AM,44.742,0.0,,,,,,
617,03/30/17 06:00:00 AM,45.466,0.0,,,,,,
618,03/30/17 06:30:00 AM,43.831,22.0,,,,,,
619,03/30/17 07:00:00 AM,41.254,152.0,,,,,,
620,03/30/17 07:30:00 AM,43.466,232.0,,,,,,
621,03/30/17 08:00:00 AM,60.539,3968.0,,,,,,
622,03/30/17 08:30:00 AM,72.028,5632.0,,,,,,
623,03/30/17 09:00:00 AM,82.864,7936.0,,,,,,
624,03/30/17 09:30:00 AM,91.240,9728.0,,,,,,
625,03/30/17 10:00:00 AM,96.942,11776.0,,,,,,
626,03/30/17 10:30:00 AM,103.512,14336.0,,,,,,
627,03/30/17 11:00:00 AM,110.482,15872.0,,,,,,
628,03/30/17 11:30:00 AM,116.562,17408.0,,,,,,
629,03/30/17 12:00:00 PM,120.848,19456.0,,,,,,
630,03/30/17 12:30:00 PM,124.840,20480.0,,,,,,
631,03/30/17 01:00:00 PM,122.324,12288.0,,,,,,
632,03/30/17 01:30:00 PM,120.848,17408.0,,,,,,
633,03/30/17 02:00:00 PM,118.679,11264.0,,,,,,
634,03/30/17 02:30:00 PM,112.690,11776.0,,,,,,
635,03/30/17 03:00:00 PM,105.786,7168.0,,,,,,
636,03/30/17 03:30:00 PM,107.046,5120.0,,,,,,
637,03/30/17 04:00:00 PM,92.737,4096.0,,,,,,
638,03/30/17 04:30:00 PM,80.382,1792.0,,,,,,
639,03/30/17 05:00:00 PM,70.137,1152.0,,,,,,
640,03/30/17 05:30:00 PM,69.622,1536.0,,,,,,
641,03/30/17 06:00:00 PM,61.912,960.0,,,,,,
642,03/30/17 06:30:00 PM,58.131,448.0,,,,,,
643,03/30/17 07:00:00 PM,54.147,43.0,,,,,,
644,03/30/17 07:30:00 PM,52.050,0.0,,,,,,
645,03/30/17 08:00:00 PM,50.819,0.0,,,,,,
646,03/30/17 08:30:00 PM,49.937,0.0,,,,,,
647,03/30/17 09:00:00 PM,49.050,0.0,,,,,,
648,03/30/17 09:30:00 PM,48.695,0.0,,,,,,
649,03/30/17 10:00:00 PM,47.802,0.0,,,,,,
650,03/30/17 10:30:00 PM,46.908,0.0,,,,,,
651,03/30/17 11:00:00 PM,44.922,0.0,,,,,,
652,03/30/17 11:30:00 PM,41.810,0.0,,,,,,
653,03/31/17 12:00:00 AM,40.881,0.0,,,,,,
654,03/31/17 12:30:00 AM,41.254,0.0,,,,,,
655,03/31/17 01:00:00 AM,41.810,0.0,,,,,,
656,03/31/17 01:30:00 AM,39.196,0.0,,,,,,
657,03/31/17 02:00:00 AM,39.007,0.0,,,,,,
658,03/31/17 02:30:00 AM,38.440,0.0,,,,,,
659,03/31/17 03:00:00 AM,37.870,0.0,,,,,,
660,03/31/17 03:30:00 AM,37.679,0.0,,,,,,
661,03/31/17 04:00:00 AM,37.870,0.0,,,,,,
662,03/31/17 04:30:00 AM,37.297,0.0,,,,,,
663,03/31/17 05:00:00 AM,37.679,0.0,,,,,,
664,03/31/17 05:30:00 AM,37.488,0.0,,,,,,
665,03/31/17 06:00:00 AM,37.107,0.0,,,,,,
666,03/31/17 06:30:00 AM,37.107,28.0,,,,,,
667,03/31/17 07:00:00 AM,37.679,152.0,,,,,,
668,03/31/17 07:30:00 AM,39.384,480.0,,,,,,
669,03/31/17 08:00:00 AM,48.160,3968.0,,,,,,
670,03/31/17 08:30:00 AM,56.057,5888.0,,,,,,
671,03/31/17 09:00:00 AM,64.310,8192.0,,,,,,
672,03/31/17 09:30:00 AM,68.592,10752.0,,,,,,
673,03/31/17 10:00:00 AM,80.735,12800.0,,,,,,
674,03/31/17 10:30:00 AM,89.017,14336.0,,,,,,
675,03/31/17 11:00:00 AM,95.590,16384.0,,,,,,
676,03/31/17 11:30:00 AM,99.291,18432.0,,,,,,
677,03/31/17 12:00:00 PM,103.923,19456.0,,,,,,
678,03/31/17 12:30:00 PM,111.139,20480.0,,,,,,
679,03/31/17 01:00:00 PM,111.801,19456.0,,,,,,
680,03/31/17 01:30:00 PM,113.814,17408.0,,,,,,
681,03/31/17 02:00:00 PM,115.407,15872.0,,,,,,
682,03/31/17 02:30:00 PM,94.633,3328.0,,,,,,
683,03/31/17 03:00:00 PM,99.885,3584.0,,,,,,
684,03/31/17 03:30:00 PM,98.307,9216.0,,,,,,
685,03/31/17 04:00:00 PM,100.083,7936.0,,,,,,
686,03/31/17 04:30:00 PM,94.062,7680.0,,,,,,
687,03/31/17 05:00:00 PM,88.099,4608.0,,,,,,
688,03/31/17 05:30:00 PM,79.326,1728.0,,,,,,
689,03/31/17 06:00:00 PM,65.167,480.0,,,,,,
690,03/31/17 06:30:00 PM,60.368,672.0,,,,,,
691,03/31/17 07:00:00 PM,57.268,200.0,,,,,,
692,03/31/17 07:30:00 PM,54.147,0.0,,,,,,
693,03/31/17 08:00:00 PM,53.100,0.0,,,,,,
694,03/31/17 08:30:00 PM,50.466,0.0,,,,,,
695,03/31/17 09:00:00 PM,49.228,0.0,,,,,,
696,03/31/17 09:30:00 PM,48.517,0.0,,,,,,
697,03/31/17 10:00:00 PM,47.802,0.0,,,,,,
698,03/31/17 10:30:00 PM,46.548,0.0,,,,,,
699,03/31/17 11:00:00 PM,44.379,0.0,,,,,,
700,03/31/17 11:30:00 PM,43.831,0.0,,,,,,
701,04/01/17 12:00:00 AM,43.282,0.0,,,,,,
702,04/01/17 12:30:00 AM,42.179,0.0,,,,,,
703,04/01/17 01:00:00 AM,41.439,0.0,,,,,,
704,04/01/17 01:30:00 AM,43.466,0.0,,,,,,
705,04/01/17 02:00:00 AM,42.732,0.0,,,,,,
706,04/01/17 02:30:00 AM,40.509,0.0,,,,,,
707,04/01/17 03:00:00 AM,40.509,0.0,,,,,,
708,04/01/17 03:30:00 AM,39.573,0.0,,,,,,
709,04/01/17 04:00:00 AM,41.254,0.0,,,,,,
710,04/01/17 04:30:00 AM,40.881,0.0,,,,,,
711,04/01/17 05:00:00 AM,40.881,0.0,,,,,,
712,04/01/17 05:30:00 AM,40.881,0.0,,,,,,
713,04/01/17 06:00:00 AM,41.254,0.0,,,,,,
714,04/01/17 06:30:00 AM,40.509,45.0,,,,,,
715,04/01/17 07:00:00 AM,42.732,152.0,,,,,,
716,04/01/17 07:30:00 AM,44.195,232.0,,,,,,
717,04/01/17 08:00:00 AM,57.268,4096.0,,,,,,
718,04/01/17 08:30:00 AM,66.193,6144.0,,,,,,
719,04/01/17 09:00:00 AM,74.271,8192.0,,,,,,
720,04/01/17 09:30:00 AM,82.330,10240.0,,,,,,
721,04/01/17 10:00:00 AM,90.495,12800.0,,,,,,
722,04/01/17 10:30:00 AM,100.083,14848.0,,,,,,
723,04/01/17 11:00:00 AM,106.624,16384.0,,,,,,
724,04/01/17 11:30:00 AM,114.265,18432.0,,,,,,
725,04/01/17 12:00:00 PM,116.330,19456.0,,,,,,
726,04/01/17 12:30:00 PM,120.362,19456.0,,,,,,
727,04/01/17 01:00:00 PM,124.331,19456.0,,,,,,
728,04/01/17 01:30:00 PM,124.331,18432.0,,,,,,
729,04/01/17 02:00:00 PM,127.434,17408.0,,,,,,
730,04/01/17 02:30:00 PM,124.840,12288.0,,,,,,
731,04/01/17 03:00:00 PM,113.587,4864.0,,,,,,
732,04/01/17 03:30:00 PM,112.023,5120.0,,,,,,
733,04/01/17 04:00:00 PM,107.046,6912.0,,,,,,
734,04/01/17 04:30:00 PM,100.083,7168.0,,,,,,
735,04/01/17 05:00:00 PM,89.755,4608.0,,,,,,
736,04/01/17 05:30:00 PM,84.115,1920.0,,,,,,
737,04/01/17 06:00:00 PM,72.199,256.0,,,,,,
738,04/01/17 06:30:00 PM,64.996,136.0,,,,,,
739,04/01/17 07:00:00 PM,60.539,48.0,,,,,,
740,04/01/17 07:30:00 PM,56.057,0.0,,,,,,
741,04/01/17 08:00:00 PM,54.669,0.0,,,,,,
742,04/01/17 08:30:00 PM,52.925,0.0,,,,,,
743,04/01/17 09:00:00 PM,51.699,0.0,,,,,,
744,04/01/17 09:30:00 PM,52.576,0.0,,,,,,
745,04/01/17 10:00:00 PM,51.699,0.0,,,,,,
746,04/01/17 10:30:00 PM,50.113,0.0,,,,,,
747,04/01/17 11:00:00 PM,49.050,0.0,,,,,,
748,04/01/17 11:30:00 PM,46.008,0.0,,,,,,
749,04/02/17 12:00:00 AM,43.648,0.0,,,,,,
750,04/02/17 12:30:00 AM,42.732,0.0,,,,,,
751,04/02/17 01:00:00 AM,43.099,0.0,,,,,,
752,04/02/17 01:30:00 AM,42.363,0.0,,,,,,
753,04/02/17 02:00:00 AM,40.696,0.0,,,,,,
754,04/02/17 02:30:00 AM,40.134,0.0,,,,,,
755,04/02/17 03:00:00 AM,40.321,0.0,,,,,,
756,04/02/17 03:30:00 AM,39.760,0.0,,,,,,
757,04/02/17 04:00:00 AM,39.196,0.0,,,,,,
758,04/02/17 04:30:00 AM,38.440,0.0,,,,,,
759,04/02/17 05:00:00 AM,41.254,0.0,,,,,,
760,04/02/17 05:30:00 AM,39.007,0.0,,,,,,
761,04/02/17 06:00:00 AM,43.099,0.0,,,,,,
762,04/02/17 06:30:00 AM,45.286,48.0,,,,,,
763,04/02/17 07:00:00 AM,44.742,144.0,,,,,,
764,04/02/17 07:30:00 AM,45.104,216.0,,,,,,
765,04/02/17 08:00:00 AM,63.626,4096.0,,,,,,
766,04/02/17 08:30:00 AM,74.446,6400.0,,,,,,
767,04/02/17 09:00:00 AM,83.579,8192.0,,,,,,
768,04/02/17 09:30:00 AM,92.363,9728.0,,,,,,
769,04/02/17 10:00:00 AM,100.483,12800.0,,,,,,
770,04/02/17 10:30:00 AM,107.470,14848.0,,,,,,
771,04/02/17 11:00:00 AM,113.362,16384.0,,,,,,
772,04/02/17 11:30:00 AM,118.441,18432.0,,,,,,
773,04/02/17 12:00:00 PM,124.077,19456.0,,,,,,
774,04/02/17 12:30:00 PM,126.909,20480.0,,,,,,
775,04/02/17 01:00:00 PM,127.963,19456.0,,,,,,
776,04/02/17 01:30:00 PM,128.496,17408.0,,,,,,
777,04/02/17 02:00:00 PM,129.841,16384.0,,,,,,
778,04/02/17 02:30:00 PM,127.171,13824.0,,,,,,
779,04/02/17 03:00:00 PM,123.825,6144.0,,,,,,
780,04/02/17 03:30:00 PM,117.968,5376.0,,,,,,
781,04/02/17 04:00:00 PM,114.039,7936.0,,,,,,
782,04/02/17 04:30:00 PM,107.895,7168.0,,,,,,
783,04/02/17 05:00:00 PM,102.290,4352.0,,,,,,
784,04/02/17 05:30:00 PM,95.016,1664.0,,,,,,
785,04/02/17 06:00:00 PM,78.098,200.0,,,,,,
786,04/02/17 06:30:00 PM,70.137,144.0,,,,,,
787,04/02/17 07:00:00 PM,63.968,49.0,,,,,,
788,04/02/17 07:30:00 PM,61.054,0.0,,,,,,
789,04/02/17 08:00:00 PM,57.614,0.0,,,,,,
790,04/02/17 08:30:00 PM,55.711,0.0,,,,,,
791,04/02/17 09:00:00 PM,53.449,0.0,,,,,,
792,04/02/17 09:30:00 PM,53.449,0.0,,,,,,
793,04/02/17 10:00:00 PM,55.537,0.0,,,,,,
794,04/02/17 10:30:00 PM,54.495,0.0,,,,,,
795,04/02/17 11:00:00 PM,54.322,0.0,,,,,,
796,04/02/17 11:30:00 PM,54.842,0.0,,,,,,
797,04/03/17 12:00:00 AM,54.495,0.0,,,,,,
798,04/03/17 12:30:00 AM,54.322,0.0,,,,,,
799,04/03/17 01:00:00 AM,53.449,0.0,,,,,,
800,04/03/17 01:30:00 AM,52.401,0.0,,,,,,
801,04/03/17 02:00:00 AM,52.401,0.0,,,,,,
802,04/03/17 02:30:00 AM,51.346,0.0,,,,,,
803,04/03/17 03:00:00 AM,50.290,0.0,,,,,,
804,04/03/17 03:30:00 AM,49.759,0.0,,,,,,
805,04/03/17 04:00:00 AM,48.517,0.0,,,,,,
806,04/03/17 04:30:00 AM,46.548,0.0,,,,,,
807,04/03/17 05:00:00 AM,47.624,0.0,,,,,,
808,04/03/17 05:30:00 AM,44.560,0.0,,,,,,
809,04/03/17 06:00:00 AM,43.282,0.0,,,,,,
810,04/03/17 06:30:00 AM,45.828,43.0,,,,,,
811,04/03/17 07:00:00 AM,45.104,368.0,,,,,,
812,04/03/17 07:30:00 AM,50.290,1216.0,,,,,,
813,04/03/17 08:00:00 AM,57.958,4352.0,,,,,,
814,04/03/17 08:30:00 AM,70.995,7168.0,,,,,,
815,04/03/17 09:00:00 AM,84.834,8704.0,,,,,,
816,04/03/17 09:30:00 AM,93.873,10752.0,,,,,,
817,04/03/17 10:00:00 AM,100.683,12800.0,,,,,,
818,04/03/17 10:30:00 AM,107.258,15872.0,,,,,,
819,04/03/17 11:00:00 AM,113.814,17408.0,,,,,,
820,04/03/17 11:30:00 AM,118.206,19456.0,,,,,,
821,04/03/17 12:00:00 PM,121.338,20480.0,,,,,,
822,04/03/17 12:30:00 PM,124.840,20480.0,,,,,,
823,04/03/17 01:00:00 PM,126.909,20480.0,,,,,,
824,04/03/17 01:30:00 PM,126.127,15872.0,,,,,,
825,04/03/17 02:00:00 PM,125.611,15360.0,,,,,,
826,04/03/17 02:30:00 PM,124.077,11776.0,,,,,,
827,04/03/17 03:00:00 PM,120.848,7168.0,,,,,,
828,04/03/17 03:30:00 PM,114.265,5376.0,,,,,,
829,04/03/17 04:00:00 PM,105.370,7680.0,,,,,,
830,04/03/17 04:30:00 PM,105.994,5632.0,,,,,,
831,04/03/17 05:00:00 PM,100.483,4352.0,,,,,,
832,04/03/17 05:30:00 PM,92.174,1920.0,,,,,,
833,04/03/17 06:00:00 PM,74.446,256.0,,,,,,
834,04/03/17 06:30:00 PM,67.221,184.0,,,,,,
835,04/03/17 07:00:00 PM,62.425,60.0,,,,,,
836,04/03/17 07:30:00 PM,58.820,0.0,,,,,,
837,04/03/17 08:00:00 PM,56.230,0.0,,,,,,
838,04/03/17 08:30:00 PM,53.798,0.0,,,,,,
839,04/03/17 09:00:00 PM,53.100,0.0,,,,,,
840,04/03/17 09:30:00 PM,51.874,0.0,,,,,,
841,04/03/17 10:00:00 PM,50.819,0.0,,,,,,
842,04/03/17 10:30:00 PM,48.871,0.0,,,,,,
843,04/03/17 11:00:00 PM,47.266,0.0,,,,,,
844,04/03/17 11:30:00 PM,46.728,0.0,,,,,,
845,04/04/17 12:00:00 AM,45.286,0.0,,,,,,
846,04/04/17 12:30:00 AM,44.379,0.0,,,,,,
847,04/04/17 01:00:00 AM,42.548,0.0,,,,,,
848,04/04/17 01:30:00 AM,41.067,0.0,,,,,,
849,04/04/17 02:00:00 AM,40.509,0.0,,,,,,
850,04/04/17 02:30:00 AM,41.067,0.0,,,,,,
851,04/04/17 03:00:00 AM,37.297,0.0,,,,,,
852,04/04/17 03:30:00 AM,38.440,0.0,,,,,,
853,04/04/17 04:00:00 AM,35.564,0.0,,,,,,
854,04/04/17 04:30:00 AM,34.394,0.0,,,,,,
855,04/04/17 05:00:00 AM,35.175,0.0,,,,,,
856,04/04/17 05:30:00 AM,38.629,0.0,,,,,,
857,04/04/17 06:00:00 AM,39.384,0.0,,,,,,
858,04/04/17 06:30:00 AM,39.760,58.0,,,,,,
859,04/04/17 07:00:00 AM,38.440,144.0,,,,,,
860,04/04/17 07:30:00 AM,37.679,672.0,,,,,,
861,04/04/17 08:00:00 AM,58.131,3840.0,,,,,,
862,04/04/17 08:30:00 AM,69.622,6400.0,,,,,,
863,04/04/17 09:00:00 AM,79.326,8192.0,,,,,,
864,04/04/17 09:30:00 AM,85.374,8704.0,,,,,,
865,04/04/17 10:00:00 AM,94.253,11776.0,,,,,,
866,04/04/17 10:30:00 AM,104.954,15872.0,,,,,,
867,04/04/17 11:00:00 AM,114.039,17408.0,,,,,,
868,04/04/17 11:30:00 AM,114.039,19456.0,,,,,,
869,04/04/17 12:00:00 PM,117.968,18432.0,,,,,,
870,04/04/17 12:30:00 PM,124.585,20480.0,,,,,,
871,04/04/17 01:00:00 PM,125.096,15360.0,,,,,,
872,04/04/17 01:30:00 PM,125.611,12288.0,,,,,,
873,04/04/17 02:00:00 PM,125.096,13824.0,,,,,,
874,04/04/17 02:30:00 PM,125.096,8192.0,,,,,,
875,04/04/17 03:00:00 PM,121.093,8192.0,,,,,,
876,04/04/17 03:30:00 PM,117.028,5376.0,,,,,,
877,04/04/17 04:00:00 PM,112.467,5376.0,,,,,,
